date,period,price
2017-10-25 00:00:00,08-09,49.46
2017-10-25 00:00:00,09-10,47.74
2017-10-25 00:00:00,10-11,45.94
2017-10-25 00:00:00,11-12,43.03
2017-10-25 00:00:00,12-13,37.76
2017-10-25 00:00:00,13-14,33.76
2017-10-25 00:00:00,14-15,34.05
2017-10-25 00:00:00,15-16,36.3
2017-10-25 00:00:00,16-17,40.36
2017-10-25 00:00:00,17-18,45.45
2017-10-25 00:00:00,18-19,51.43
2017-10-25 00:00:00,19-20,60
2017-10-25 00:00:00,20-21,48.85
2017-10-25 00:00:00,21-22,45.97
2017-10-25 00:00:00,22-23,45.92
2017-10-25 00:00:00,23-24,45.28
2017-10-24 00:00:00,00-01,34.9
2017-10-24 00:00:00,01-02,33.15
2017-10-24 00:00:00,02-03,32.45
2017-10-24 00:00:00,03-04,31.48
2017-10-24 00:00:00,04-05,31.68
2017-10-24 00:00:00,05-06,33.88
2017-10-24 00:00:00,06-07,44.16
2017-10-24 00:00:00,07-08,56.7
2017-10-24 00:00:00,08-09,58.38
2017-10-24 00:00:00,09-10,53.95
2017-10-24 00:00:00,10-11,53.79
2017-10-24 00:00:00,11-12,54.98
2017-10-24 00:00:00,12-13,50.97
2017-10-24 00:00:00,13-14,47.42
2017-10-24 00:00:00,14-15,42.08
2017-10-24 00:00:00,15-16,41.68
2017-10-24 00:00:00,16-17,40.72
2017-10-24 00:00:00,17-18,43.42
2017-10-24 00:00:00,18-19,49.05
2017-10-24 00:00:00,19-20,51.92
2017-10-24 00:00:00,20-21,41.18
2017-10-24 00:00:00,21-22,36.52
2017-10-24 00:00:00,22-23,36.1
2017-10-24 00:00:00,23-24,32.33
2017-10-23 00:00:00,00-01,33.09
2017-10-23 00:00:00,01-02,31.28
2017-10-23 00:00:00,02-03,28.1
2017-10-23 00:00:00,03-04,23.03
2017-10-23 00:00:00,04-05,22.91
2017-10-23 00:00:00,05-06,31.26
2017-10-23 00:00:00,06-07,45.9
2017-10-23 00:00:00,07-08,59.56
2017-10-23 00:00:00,08-09,61.29
2017-10-23 00:00:00,09-10,58.92
2017-10-23 00:00:00,10-11,59.55
2017-10-23 00:00:00,11-12,61.32
2017-10-23 00:00:00,12-13,57.74
2017-10-23 00:00:00,13-14,56.08
2017-10-23 00:00:00,14-15,50.4
2017-10-23 00:00:00,15-16,49.17
2017-10-23 00:00:00,16-17,47.88
2017-10-23 00:00:00,17-18,52.6
2017-10-23 00:00:00,18-19,61.69
2017-10-23 00:00:00,19-20,64.27
2017-10-23 00:00:00,20-21,55.44
2017-10-23 00:00:00,21-22,47.71
2017-10-23 00:00:00,22-23,45.72
2017-10-23 00:00:00,23-24,41.99
2017-10-22 00:00:00,00-01,17.5
2017-10-22 00:00:00,01-02,18.96
2017-10-22 00:00:00,02-03,14.59
2017-10-22 00:00:00,03-04,12.27
2017-10-22 00:00:00,04-05,11.22
2017-10-22 00:00:00,05-06,9.2
2017-10-22 00:00:00,06-07,10.84
2017-10-22 00:00:00,07-08,13.55
2017-10-22 00:00:00,08-09,16.74
2017-10-22 00:00:00,09-10,20.03
2017-10-22 00:00:00,10-11,20.12
2017-10-22 00:00:00,11-12,20.03
2017-10-22 00:00:00,12-13,21.1
2017-10-22 00:00:00,13-14,20.8
2017-10-22 00:00:00,14-15,15.97
2017-10-22 00:00:00,15-16,17.25
2017-10-22 00:00:00,16-17,22.05
2017-10-22 00:00:00,17-18,32.9
2017-10-22 00:00:00,18-19,44.02
2017-10-22 00:00:00,19-20,48.92
2017-10-22 00:00:00,20-21,46.09
2017-10-22 00:00:00,21-22,42.68
2017-10-22 00:00:00,22-23,40.97
2017-10-22 00:00:00,23-24,37.41
2017-10-21 00:00:00,00-01,36.85
2017-10-21 00:00:00,01-02,35.37
2017-10-21 00:00:00,02-03,30.66
2017-10-21 00:00:00,03-04,27.33
2017-10-21 00:00:00,04-05,26.96
2017-10-21 00:00:00,05-06,28.23
2017-10-21 00:00:00,06-07,29.42
2017-10-21 00:00:00,07-08,34.2
2017-10-21 00:00:00,08-09,40.76
2017-10-21 00:00:00,09-10,43.21
2017-10-21 00:00:00,10-11,43.29
2017-10-21 00:00:00,11-12,44.7
2017-10-21 00:00:00,12-13,41.34
2017-10-21 00:00:00,13-14,35.88
2017-10-21 00:00:00,14-15,32.51
2017-10-21 00:00:00,15-16,31.45
2017-10-21 00:00:00,16-17,31.89
2017-10-21 00:00:00,17-18,37.16
2017-10-21 00:00:00,18-19,41.1
2017-10-21 00:00:00,19-20,41.52
2017-10-21 00:00:00,20-21,32.86
2017-10-21 00:00:00,21-22,29.44
2017-10-21 00:00:00,22-23,28.33
2017-10-21 00:00:00,23-24,23.07
2017-10-20 00:00:00,00-01,31.56
2017-10-20 00:00:00,01-02,28.84
2017-10-20 00:00:00,02-03,29.03
2017-10-20 00:00:00,03-04,26.45
2017-10-20 00:00:00,04-05,26.86
2017-10-20 00:00:00,05-06,30.02
2017-10-20 00:00:00,06-07,39.28
2017-10-20 00:00:00,07-08,49.91
2017-10-20 00:00:00,08-09,51.45
2017-10-20 00:00:00,09-10,48.2
2017-10-20 00:00:00,10-11,45.94
2017-10-20 00:00:00,11-12,46
2017-10-20 00:00:00,12-13,43.46
2017-10-20 00:00:00,13-14,38.19
2017-10-20 00:00:00,14-15,37.35
2017-10-20 00:00:00,15-16,37.38
2017-10-20 00:00:00,16-17,40
2017-10-20 00:00:00,17-18,44.64
2017-10-20 00:00:00,18-19,49.63
2017-10-20 00:00:00,19-20,50.29
2017-10-20 00:00:00,20-21,46.09
2017-10-20 00:00:00,21-22,44.05
2017-10-20 00:00:00,22-23,43.73
2017-10-20 00:00:00,23-24,36.9
2017-10-19 00:00:00,00-01,40.43
2017-10-19 00:00:00,01-02,37.11
2017-10-19 00:00:00,02-03,34.25
2017-10-19 00:00:00,03-04,32.76
2017-10-19 00:00:00,04-05,32.41
2017-10-19 00:00:00,05-06,35.01
2017-10-19 00:00:00,06-07,49.93
2017-10-19 00:00:00,07-08,64.94
2017-10-19 00:00:00,08-09,67.96
2017-10-19 00:00:00,09-10,64.09
2017-10-19 00:00:00,10-11,62.2
2017-10-19 00:00:00,11-12,59.74
2017-10-19 00:00:00,12-13,51.07
2017-10-19 00:00:00,13-14,46.09
2017-10-19 00:00:00,14-15,44.99
2017-10-19 00:00:00,15-16,47.37
2017-10-19 00:00:00,16-17,50.12
2017-10-19 00:00:00,17-18,56.91
2017-10-19 00:00:00,18-19,62.35
2017-10-19 00:00:00,19-20,62.27
2017-10-19 00:00:00,20-21,50.17
2017-10-19 00:00:00,21-22,42.34
2017-10-19 00:00:00,22-23,40.08
2017-10-19 00:00:00,23-24,33.45
2017-10-18 00:00:00,00-01,33.67
2017-10-18 00:00:00,01-02,32.35
2017-10-18 00:00:00,02-03,31.86
2017-10-18 00:00:00,03-04,31.34
2017-10-18 00:00:00,04-05,31
2017-10-18 00:00:00,05-06,34.47
2017-10-18 00:00:00,06-07,50.3
2017-10-18 00:00:00,07-08,65.93
2017-10-18 00:00:00,08-09,69.93
2017-10-18 00:00:00,09-10,65.09
2017-10-18 00:00:00,10-11,63.91
2017-10-18 00:00:00,11-12,61.96
2017-10-18 00:00:00,12-13,56.96
2017-10-18 00:00:00,13-14,54.24
2017-10-18 00:00:00,14-15,51.94
2017-10-18 00:00:00,15-16,53.44
2017-10-18 00:00:00,16-17,58.3
2017-10-18 00:00:00,17-18,63.15
2017-10-18 00:00:00,18-19,69.59
2017-10-18 00:00:00,19-20,78.44
2017-10-18 00:00:00,20-21,64.99
2017-10-18 00:00:00,21-22,58.12
2017-10-18 00:00:00,22-23,49.72
2017-10-18 00:00:00,23-24,44.01
2017-10-17 00:00:00,00-01,29.78
2017-10-17 00:00:00,01-02,28.08
2017-10-17 00:00:00,02-03,24.9
2017-10-17 00:00:00,03-04,22.79
2017-10-17 00:00:00,04-05,22.12
2017-10-17 00:00:00,05-06,30.01
2017-10-17 00:00:00,06-07,38.39
2017-10-17 00:00:00,07-08,50.78
2017-10-17 00:00:00,08-09,55.97
2017-10-17 00:00:00,09-10,47.98
2017-10-17 00:00:00,10-11,44
2017-10-17 00:00:00,11-12,36.45
2017-10-17 00:00:00,12-13,33.33
2017-10-17 00:00:00,13-14,32.83
2017-10-17 00:00:00,14-15,33.88
2017-10-17 00:00:00,15-16,35.55
2017-10-17 00:00:00,16-17,37.96
2017-10-17 00:00:00,17-18,47.85
2017-10-17 00:00:00,18-19,60.29
2017-10-17 00:00:00,19-20,64.92
2017-10-17 00:00:00,20-21,50.37
2017-10-17 00:00:00,21-22,43.5
2017-10-17 00:00:00,22-23,40.94
2017-10-17 00:00:00,23-24,36.05
2017-10-16 00:00:00,00-01,20.01
2017-10-16 00:00:00,01-02,15.02
2017-10-16 00:00:00,02-03,16.85
2017-10-16 00:00:00,03-04,12.72
2017-10-16 00:00:00,04-05,12.25
2017-10-16 00:00:00,05-06,23.5
2017-10-16 00:00:00,06-07,38.75
2017-10-16 00:00:00,07-08,49
2017-10-16 00:00:00,08-09,51.06
2017-10-16 00:00:00,09-10,44
2017-10-16 00:00:00,10-11,39.55
2017-10-16 00:00:00,11-12,39.43
2017-10-16 00:00:00,12-13,34.87
2017-10-16 00:00:00,13-14,34.63
2017-10-16 00:00:00,14-15,38.41
2017-10-16 00:00:00,15-16,41.83
2017-10-16 00:00:00,16-17,44.78
2017-10-16 00:00:00,17-18,49.99
2017-10-16 00:00:00,18-19,59.34
2017-10-16 00:00:00,19-20,62.07
2017-10-16 00:00:00,20-21,46.98
2017-10-16 00:00:00,21-22,38.01
2017-10-16 00:00:00,22-23,35.63
2017-10-16 00:00:00,23-24,31.94
2017-10-15 00:00:00,00-01,30.08
2017-10-15 00:00:00,01-02,29.43
2017-10-15 00:00:00,02-03,26.71
2017-10-15 00:00:00,03-04,24.35
2017-10-15 00:00:00,04-05,23.46
2017-10-15 00:00:00,05-06,22.88
2017-10-15 00:00:00,06-07,24.62
2017-10-15 00:00:00,07-08,28.09
2017-10-15 00:00:00,08-09,30.38
2017-10-15 00:00:00,09-10,29
2017-10-15 00:00:00,10-11,26.58
2017-10-15 00:00:00,11-12,26.04
2017-10-15 00:00:00,12-13,19.96
2017-10-15 00:00:00,13-14,17.59
2017-10-15 00:00:00,14-15,12.34
2017-10-15 00:00:00,15-16,12.77
2017-10-15 00:00:00,16-17,18.49
2017-10-15 00:00:00,17-18,32.44
2017-10-15 00:00:00,18-19,42.09
2017-10-15 00:00:00,19-20,44.47
2017-10-15 00:00:00,20-21,38.34
2017-10-15 00:00:00,21-22,32.25
2017-10-15 00:00:00,22-23,30.71
2017-10-15 00:00:00,23-24,26.03
2017-10-14 00:00:00,00-01,37.82
2017-10-14 00:00:00,01-02,34.84
2017-10-14 00:00:00,02-03,31.37
2017-10-14 00:00:00,03-04,27.03
2017-10-14 00:00:00,04-05,25.67
2017-10-14 00:00:00,05-06,26.09
2017-10-14 00:00:00,06-07,29.01
2017-10-14 00:00:00,07-08,32.07
2017-10-14 00:00:00,08-09,39.51
2017-10-14 00:00:00,09-10,38.05
2017-10-14 00:00:00,10-11,32.51
2017-10-14 00:00:00,11-12,29.03
2017-10-14 00:00:00,12-13,28.46
2017-10-14 00:00:00,13-14,27.05
2017-10-14 00:00:00,14-15,25.49
2017-10-14 00:00:00,15-16,28
2017-10-14 00:00:00,16-17,31.47
2017-10-14 00:00:00,17-18,39.26
2017-10-14 00:00:00,18-19,45.09
2017-10-14 00:00:00,19-20,52.69
2017-10-14 00:00:00,20-21,43.93
2017-10-14 00:00:00,21-22,39.53
2017-10-14 00:00:00,22-23,39.88
2017-10-14 00:00:00,23-24,38.56
2017-10-13 00:00:00,00-01,31.6
2017-10-13 00:00:00,01-02,30.61
2017-10-13 00:00:00,02-03,28.07
2017-10-13 00:00:00,03-04,26.02
2017-10-13 00:00:00,04-05,27.06
2017-10-13 00:00:00,05-06,30.61
2017-10-13 00:00:00,06-07,42.06
2017-10-13 00:00:00,07-08,54.51
2017-10-13 00:00:00,08-09,60.15
2017-10-13 00:00:00,09-10,52.01
2017-10-13 00:00:00,10-11,47.32
2017-10-13 00:00:00,11-12,45.49
2017-10-13 00:00:00,12-13,41.7
2017-10-13 00:00:00,13-14,36.83
2017-10-13 00:00:00,14-15,34.63
2017-10-13 00:00:00,15-16,35.53
2017-10-13 00:00:00,16-17,37.74
2017-10-13 00:00:00,17-18,43.93
2017-10-13 00:00:00,18-19,48.28
2017-10-13 00:00:00,19-20,56.42
2017-10-13 00:00:00,20-21,43.93
2017-10-13 00:00:00,21-22,37.46
2017-10-13 00:00:00,22-23,37.59
2017-10-13 00:00:00,23-24,35.44
2017-10-12 00:00:00,00-01,16.95
2017-10-12 00:00:00,01-02,16.9
2017-10-12 00:00:00,02-03,12.08
2017-10-12 00:00:00,03-04,8.79
2017-10-12 00:00:00,04-05,8.72
2017-10-12 00:00:00,05-06,14.54
2017-10-12 00:00:00,06-07,31.84
2017-10-12 00:00:00,07-08,47.93
2017-10-12 00:00:00,08-09,48.76
2017-10-12 00:00:00,09-10,46.2
2017-10-12 00:00:00,10-11,39.99
2017-10-12 00:00:00,11-12,37.94
2017-10-12 00:00:00,12-13,32.01
2017-10-12 00:00:00,13-14,31.88
2017-10-12 00:00:00,14-15,29.92
2017-10-12 00:00:00,15-16,33.02
2017-10-12 00:00:00,16-17,33
2017-10-12 00:00:00,17-18,40.06
2017-10-12 00:00:00,18-19,47.04
2017-10-12 00:00:00,19-20,58.87
2017-10-12 00:00:00,20-21,47.55
2017-10-12 00:00:00,21-22,42.46
2017-10-12 00:00:00,22-23,39.94
2017-10-12 00:00:00,23-24,35.52
2017-10-11 00:00:00,00-01,29.35
2017-10-11 00:00:00,01-02,27.69
2017-10-11 00:00:00,02-03,26
2017-10-11 00:00:00,03-04,23.01
2017-10-11 00:00:00,04-05,23.34
2017-10-11 00:00:00,05-06,30.56
2017-10-11 00:00:00,06-07,41.18
2017-10-11 00:00:00,07-08,50.67
2017-10-11 00:00:00,08-09,54.99
2017-10-11 00:00:00,09-10,49.86
2017-10-11 00:00:00,10-11,46.86
2017-10-11 00:00:00,11-12,45.98
2017-10-11 00:00:00,12-13,39.56
2017-10-11 00:00:00,13-14,35.99
2017-10-11 00:00:00,14-15,34.44
2017-10-11 00:00:00,15-16,34.04
2017-10-11 00:00:00,16-17,34.49
2017-10-11 00:00:00,17-18,40.58
2017-10-11 00:00:00,18-19,45.68
2017-10-11 00:00:00,19-20,51.31
2017-10-11 00:00:00,20-21,42.94
2017-10-11 00:00:00,21-22,39.45
2017-10-11 00:00:00,22-23,37.86
2017-10-11 00:00:00,23-24,29.56
2017-10-10 00:00:00,00-01,32.17
2017-10-10 00:00:00,01-02,30.85
2017-10-10 00:00:00,02-03,29.95
2017-10-10 00:00:00,03-04,28.39
2017-10-10 00:00:00,04-05,27.57
2017-10-10 00:00:00,05-06,31.71
2017-10-10 00:00:00,06-07,40.27
2017-10-10 00:00:00,07-08,52.75
2017-10-10 00:00:00,08-09,60.02
2017-10-10 00:00:00,09-10,58
2017-10-10 00:00:00,10-11,52.66
2017-10-10 00:00:00,11-12,49.72
2017-10-10 00:00:00,12-13,45.91
2017-10-10 00:00:00,13-14,42.38
2017-10-10 00:00:00,14-15,39.67
2017-10-10 00:00:00,15-16,36.94
2017-10-10 00:00:00,16-17,35.54
2017-10-10 00:00:00,17-18,36.9
2017-10-10 00:00:00,18-19,41.99
2017-10-10 00:00:00,19-20,50.96
2017-10-10 00:00:00,20-21,41.18
2017-10-10 00:00:00,21-22,36.98
2017-10-10 00:00:00,22-23,37.4
2017-10-10 00:00:00,23-24,31.87
2017-10-09 00:00:00,00-01,31.75
2017-10-09 00:00:00,01-02,30.3
2017-10-09 00:00:00,02-03,29.12
2017-10-09 00:00:00,03-04,27.19
2017-10-09 00:00:00,04-05,27.1
2017-10-09 00:00:00,05-06,31.04
2017-10-09 00:00:00,06-07,43.98
2017-10-09 00:00:00,07-08,55.51
2017-10-09 00:00:00,08-09,57.76
2017-10-09 00:00:00,09-10,56.12
2017-10-09 00:00:00,10-11,53.81
2017-10-09 00:00:00,11-12,52.05
2017-10-09 00:00:00,12-13,47.95
2017-10-09 00:00:00,13-14,45.01
2017-10-09 00:00:00,14-15,42.3
2017-10-09 00:00:00,15-16,43.03
2017-10-09 00:00:00,16-17,43.62
2017-10-09 00:00:00,17-18,44.78
2017-10-09 00:00:00,18-19,55.91
2017-10-09 00:00:00,19-20,62.12
2017-10-09 00:00:00,20-21,53.59
2017-10-09 00:00:00,21-22,43.04
2017-10-09 00:00:00,22-23,39.91
2017-10-09 00:00:00,23-24,35.97
2017-10-08 00:00:00,00-01,9.59
2017-10-08 00:00:00,01-02,10.21
2017-10-08 00:00:00,02-03,8.67
2017-10-08 00:00:00,03-04,5.77
2017-10-08 00:00:00,04-05,5.31
2017-10-08 00:00:00,05-06,6.06
2017-10-08 00:00:00,06-07,8.63
2017-10-08 00:00:00,07-08,12.18
2017-10-08 00:00:00,08-09,23.09
2017-10-08 00:00:00,09-10,29.97
2017-10-08 00:00:00,10-11,31.99
2017-10-08 00:00:00,11-12,36.02
2017-10-08 00:00:00,12-13,32.24
2017-10-08 00:00:00,13-14,22.81
2017-10-08 00:00:00,14-15,19
2017-10-08 00:00:00,15-16,12.37
2017-10-08 00:00:00,16-17,15.39
2017-10-08 00:00:00,17-18,30.08
2017-10-08 00:00:00,18-19,39.99
2017-10-08 00:00:00,19-20,48.53
2017-10-08 00:00:00,20-21,44.03
2017-10-08 00:00:00,21-22,40.81
2017-10-08 00:00:00,22-23,41
2017-10-08 00:00:00,23-24,38.1
2017-10-07 00:00:00,00-01,26.13
2017-10-07 00:00:00,01-02,24.47
2017-10-07 00:00:00,02-03,20
2017-10-07 00:00:00,03-04,15.39
2017-10-07 00:00:00,04-05,12.72
2017-10-07 00:00:00,05-06,12.74
2017-10-07 00:00:00,06-07,20.08
2017-10-07 00:00:00,07-08,28.38
2017-10-07 00:00:00,08-09,31.74
2017-10-07 00:00:00,09-10,28.16
2017-10-07 00:00:00,10-11,23.05
2017-10-07 00:00:00,11-12,20.02
2017-10-07 00:00:00,12-13,13.89
2017-10-07 00:00:00,13-14,11.8
2017-10-07 00:00:00,14-15,9.73
2017-10-07 00:00:00,15-16,8.62
2017-10-07 00:00:00,16-17,8.74
2017-10-07 00:00:00,17-18,10.03
2017-10-07 00:00:00,18-19,13.59
2017-10-07 00:00:00,19-20,19.23
2017-10-07 00:00:00,20-21,14.45
2017-10-07 00:00:00,21-22,12.05
2017-10-07 00:00:00,22-23,13.38
2017-10-07 00:00:00,23-24,11.76
2017-10-06 00:00:00,00-01,12.87
2017-10-06 00:00:00,01-02,13.51
2017-10-06 00:00:00,02-03,10.68
2017-10-06 00:00:00,03-04,5.32
2017-10-06 00:00:00,04-05,6.23
2017-10-06 00:00:00,05-06,12.99
2017-10-06 00:00:00,06-07,30.24
2017-10-06 00:00:00,07-08,42.83
2017-10-06 00:00:00,08-09,43.34
2017-10-06 00:00:00,09-10,41.14
2017-10-06 00:00:00,10-11,41.26
2017-10-06 00:00:00,11-12,40.01
2017-10-06 00:00:00,12-13,39.05
2017-10-06 00:00:00,13-14,34.01
2017-10-06 00:00:00,14-15,30.35
2017-10-06 00:00:00,15-16,31.73
2017-10-06 00:00:00,16-17,32.67
2017-10-06 00:00:00,17-18,37.74
2017-10-06 00:00:00,18-19,44.02
2017-10-06 00:00:00,19-20,53.7
2017-10-06 00:00:00,20-21,44.92
2017-10-06 00:00:00,21-22,38.91
2017-10-06 00:00:00,22-23,37.9
2017-10-06 00:00:00,23-24,34.12
2017-10-05 00:00:00,00-01,14.74
2017-10-05 00:00:00,01-02,14.81
2017-10-05 00:00:00,02-03,12.15
2017-10-05 00:00:00,03-04,12.1
2017-10-05 00:00:00,04-05,12.71
2017-10-05 00:00:00,05-06,17.09
2017-10-05 00:00:00,06-07,35.3
2017-10-05 00:00:00,07-08,43.93
2017-10-05 00:00:00,08-09,42.46
2017-10-05 00:00:00,09-10,35.67
2017-10-05 00:00:00,10-11,32.1
2017-10-05 00:00:00,11-12,29.97
2017-10-05 00:00:00,12-13,22.27
2017-10-05 00:00:00,13-14,17.34
2017-10-05 00:00:00,14-15,16.26
2017-10-05 00:00:00,15-16,19.44
2017-10-05 00:00:00,16-17,20.93
2017-10-05 00:00:00,17-18,26.07
2017-10-05 00:00:00,18-19,32.9
2017-10-05 00:00:00,19-20,40.83
2017-10-05 00:00:00,20-21,37.12
2017-10-05 00:00:00,21-22,31.52
2017-10-05 00:00:00,22-23,26.64
2017-10-05 00:00:00,23-24,20.01
2017-10-04 00:00:00,00-01,22.96
2017-10-04 00:00:00,01-02,25.05
2017-10-04 00:00:00,02-03,23.03
2017-10-04 00:00:00,03-04,20.07
2017-10-04 00:00:00,04-05,20.21
2017-10-04 00:00:00,05-06,30
2017-10-04 00:00:00,06-07,47.13
2017-10-04 00:00:00,07-08,54.93
2017-10-04 00:00:00,08-09,56.19
2017-10-04 00:00:00,09-10,47.61
2017-10-04 00:00:00,10-11,43.94
2017-10-04 00:00:00,11-12,41.06
2017-10-04 00:00:00,12-13,34.95
2017-10-04 00:00:00,13-14,30.94
2017-10-04 00:00:00,14-15,30.26
2017-10-04 00:00:00,15-16,30.52
2017-10-04 00:00:00,16-17,30.21
2017-10-04 00:00:00,17-18,35.31
2017-10-04 00:00:00,18-19,41.95
2017-10-04 00:00:00,19-20,46.96
2017-10-04 00:00:00,20-21,41.17
2017-10-04 00:00:00,21-22,33.02
2017-10-04 00:00:00,22-23,30.96
2017-10-04 00:00:00,23-24,22.84
2017-10-03 00:00:00,00-01,19.94
2017-10-03 00:00:00,01-02,14.98
2017-10-03 00:00:00,02-03,11.38
2017-10-03 00:00:00,03-04,12.41
2017-10-03 00:00:00,04-05,12.72
2017-10-03 00:00:00,05-06,14.1
2017-10-03 00:00:00,06-07,28.89
2017-10-03 00:00:00,07-08,36.96
2017-10-03 00:00:00,08-09,39.51
2017-10-03 00:00:00,09-10,39.97
2017-10-03 00:00:00,10-11,37.01
2017-10-03 00:00:00,11-12,37.9
2017-10-03 00:00:00,12-13,34.22
2017-10-03 00:00:00,13-14,27.67
2017-10-03 00:00:00,14-15,21.11
2017-10-03 00:00:00,15-16,21.85
2017-10-03 00:00:00,16-17,25.51
2017-10-03 00:00:00,17-18,31.63
2017-10-03 00:00:00,18-19,39.08
2017-10-03 00:00:00,19-20,46.21
2017-10-03 00:00:00,20-21,40.01
2017-10-03 00:00:00,21-22,35.98
2017-10-03 00:00:00,22-23,35.39
2017-10-03 00:00:00,23-24,28.86
2017-10-02 00:00:00,00-01,14.47
2017-10-02 00:00:00,01-02,10.7
2017-10-02 00:00:00,02-03,7.53
2017-10-02 00:00:00,03-04,2.36
2017-10-02 00:00:00,04-05,1.71
2017-10-02 00:00:00,05-06,7.92
2017-10-02 00:00:00,06-07,19.57
2017-10-02 00:00:00,07-08,32.08
2017-10-02 00:00:00,08-09,33.09
2017-10-02 00:00:00,09-10,34.28
2017-10-02 00:00:00,10-11,34.08
2017-10-02 00:00:00,11-12,38.97
2017-10-02 00:00:00,12-13,38.89
2017-10-02 00:00:00,13-14,35.08
2017-10-02 00:00:00,14-15,30.24
2017-10-02 00:00:00,15-16,30.99
2017-10-02 00:00:00,16-17,30.66
2017-10-02 00:00:00,17-18,35.38
2017-10-02 00:00:00,18-19,37.22
2017-10-02 00:00:00,19-20,43.94
2017-10-02 00:00:00,20-21,35.97
2017-10-02 00:00:00,21-22,29.28
2017-10-02 00:00:00,22-23,25.47
2017-10-02 00:00:00,23-24,18.65
2017-10-01 00:00:00,00-01,19.08
2017-10-01 00:00:00,01-02,15.61
2017-10-01 00:00:00,02-03,13.47
2017-10-01 00:00:00,03-04,12.56
2017-10-01 00:00:00,04-05,12.45
2017-10-01 00:00:00,05-06,12.94
2017-10-01 00:00:00,06-07,12.49
2017-10-01 00:00:00,07-08,19.01
2017-10-01 00:00:00,08-09,29.63
2017-10-01 00:00:00,09-10,31.97
2017-10-01 00:00:00,10-11,32.22
2017-10-01 00:00:00,11-12,32.2
2017-10-01 00:00:00,12-13,31.05
2017-10-01 00:00:00,13-14,23.41
2017-10-01 00:00:00,14-15,13.97
2017-10-01 00:00:00,15-16,14.84
2017-10-01 00:00:00,16-17,18.17
2017-10-01 00:00:00,17-18,30.29
2017-10-01 00:00:00,18-19,39.22
2017-10-01 00:00:00,19-20,44.82
2017-10-01 00:00:00,20-21,40.38
2017-10-01 00:00:00,21-22,32.17
2017-10-01 00:00:00,22-23,28.15
2017-10-01 00:00:00,23-24,19.87
2017-09-30 00:00:00,00-01,28.54
2017-09-30 00:00:00,01-02,27.96
2017-09-30 00:00:00,02-03,25.58
2017-09-30 00:00:00,03-04,24.99
2017-09-30 00:00:00,04-05,24.82
2017-09-30 00:00:00,05-06,27.08
2017-09-30 00:00:00,06-07,30.22
2017-09-30 00:00:00,07-08,35.08
2017-09-30 00:00:00,08-09,39.01
2017-09-30 00:00:00,09-10,41
2017-09-30 00:00:00,10-11,41.48
2017-09-30 00:00:00,11-12,40.1
2017-09-30 00:00:00,12-13,36.54
2017-09-30 00:00:00,13-14,33.68
2017-09-30 00:00:00,14-15,31.72
2017-09-30 00:00:00,15-16,31.81
2017-09-30 00:00:00,16-17,33.2
2017-09-30 00:00:00,17-18,37.11
2017-09-30 00:00:00,18-19,41.45
2017-09-30 00:00:00,19-20,42.75
2017-09-30 00:00:00,20-21,40.36
2017-09-30 00:00:00,21-22,34.44
2017-09-30 00:00:00,22-23,31.59
2017-09-30 00:00:00,23-24,29.18
2017-09-29 00:00:00,00-01,32.55
2017-09-29 00:00:00,01-02,31.74
2017-09-29 00:00:00,02-03,30.53
2017-09-29 00:00:00,03-04,29.91
2017-09-29 00:00:00,04-05,30.02
2017-09-29 00:00:00,05-06,31.91
2017-09-29 00:00:00,06-07,40.49
2017-09-29 00:00:00,07-08,49.06
2017-09-29 00:00:00,08-09,50.66
2017-09-29 00:00:00,09-10,48.34
2017-09-29 00:00:00,10-11,46.74
2017-09-29 00:00:00,11-12,44.77
2017-09-29 00:00:00,12-13,41.72
2017-09-29 00:00:00,13-14,37.86
2017-09-29 00:00:00,14-15,36.98
2017-09-29 00:00:00,15-16,37.11
2017-09-29 00:00:00,16-17,37.75
2017-09-29 00:00:00,17-18,42.55
2017-09-29 00:00:00,18-19,45.06
2017-09-29 00:00:00,19-20,46.4
2017-09-29 00:00:00,20-21,42.11
2017-09-29 00:00:00,21-22,35.16
2017-09-29 00:00:00,22-23,33.26
2017-09-29 00:00:00,23-24,31.05
2017-09-28 00:00:00,00-01,32.08
2017-09-28 00:00:00,01-02,31.1
2017-09-28 00:00:00,02-03,30.32
2017-09-28 00:00:00,03-04,28.88
2017-09-28 00:00:00,04-05,29.38
2017-09-28 00:00:00,05-06,31.57
2017-09-28 00:00:00,06-07,40.32
2017-09-28 00:00:00,07-08,48.22
2017-09-28 00:00:00,08-09,50.28
2017-09-28 00:00:00,09-10,48.97
2017-09-28 00:00:00,10-11,46.41
2017-09-28 00:00:00,11-12,45.25
2017-09-28 00:00:00,12-13,41.96
2017-09-28 00:00:00,13-14,41.13
2017-09-28 00:00:00,14-15,38.82
2017-09-28 00:00:00,15-16,38.91
2017-09-28 00:00:00,16-17,39.98
2017-09-28 00:00:00,17-18,45.5
2017-09-28 00:00:00,18-19,47.65
2017-09-28 00:00:00,19-20,51.18
2017-09-28 00:00:00,20-21,47.42
2017-09-28 00:00:00,21-22,39.06
2017-09-28 00:00:00,22-23,36.79
2017-09-28 00:00:00,23-24,33.92
2017-09-27 00:00:00,00-01,33
2017-09-27 00:00:00,01-02,31.9
2017-09-27 00:00:00,02-03,31.01
2017-09-27 00:00:00,03-04,30.61
